dataset,parameters,errorvalue
2;(7, 2, 4);SMAPE:0.159,MASE:0.932,MSE:1145439.9087561604,MAE:509.6267994529896
2;(8, 2, 4);SMAPE:0.159,MASE:0.932,MSE:1134734.8617946557,MAE:510.0449895056667
2;(7, 2, 1);SMAPE:0.161,MASE:0.949,MSE:1116146.665631985,MAE:519.3837432458433
2;(3, 2, 4);SMAPE:0.161,MASE:0.94,MSE:1168722.4287495208,MAE:514.1736041276985
2;(6, 1, 1);SMAPE:0.162,MASE:0.956,MSE:1127546.8417033202,MAE:523.0542316954643
2;(6, 2, 2);SMAPE:0.162,MASE:0.957,MSE:1129061.2462866232,MAE:523.4766323015103
2;(7, 1, 1);SMAPE:0.163,MASE:0.959,MSE:1128814.890307572,MAE:524.4982679807403
2;(8, 1, 1);SMAPE:0.163,MASE:0.95,MSE:1065728.2730481294,MAE:519.5665681775464
2;(7, 2, 3);SMAPE:0.163,MASE:0.959,MSE:1138867.7461002804,MAE:524.8175962925055
2;(7, 3, 3);SMAPE:0.163,MASE:0.974,MSE:1156820.6038892101,MAE:532.5481489041318
2;(6, 2, 1);SMAPE:0.164,MASE:0.966,MSE:1133056.525105706,MAE:528.2691312293714
2;(8, 2, 1);SMAPE:0.164,MASE:0.964,MSE:1139331.6464596598,MAE:527.5763092477827
2;(8, 2, 2);SMAPE:0.164,MASE:0.959,MSE:1127889.1921165148,MAE:524.4460197511908
2;(7, 3, 4);SMAPE:0.165,MASE:0.966,MSE:1140637.9441639206,MAE:528.2294346894435
2;(8, 1, 5);SMAPE:0.165,MASE:0.969,MSE:1111059.803051919,MAE:530.153670556726
2;(5, 2, 1);SMAPE:0.166,MASE:0.97,MSE:1154804.0811534442,MAE:530.6465257428925
2;(7, 1, 2);SMAPE:0.166,MASE:0.969,MSE:1092541.3581350371,MAE:529.8155160360632
2;(8, 3, 2);SMAPE:0.166,MASE:0.968,MSE:1167312.9689670876,MAE:529.5875395356733
2;(6, 3, 3);SMAPE:0.166,MASE:0.968,MSE:1156895.4233357443,MAE:529.326350029694
2;(7, 1, 4);SMAPE:0.166,MASE:0.965,MSE:1088462.0225704107,MAE:527.9936638360026
2;(4, 2, 4);SMAPE:0.166,MASE:0.957,MSE:1132164.9112604621,MAE:523.379481780029
2;(8, 3, 4);SMAPE:0.166,MASE:0.974,MSE:1159496.2863403256,MAE:532.8524634188542
2;(3, 2, 5);SMAPE:0.166,MASE:0.948,MSE:1086544.4759716673,MAE:518.663249841649
2;(3, 2, 1);SMAPE:0.167,MASE:0.961,MSE:1148413.9077765997,MAE:525.8064527162717
2;(8, 1, 2);SMAPE:0.167,MASE:0.971,MSE:1088305.8390969136,MAE:531.2708204313653
2;(7, 1, 3);SMAPE:0.167,MASE:0.972,MSE:1090094.945458443,MAE:531.7508274429106
2;(6, 1, 5);SMAPE:0.167,MASE:0.982,MSE:1132628.6548183581,MAE:537.2786480621749
2;(2, 2, 1);SMAPE:0.168,MASE:0.961,MSE:1129692.146871031,MAE:525.7511515908212
2;(2, 3, 2);SMAPE:0.168,MASE:0.964,MSE:1137155.7009922855,MAE:527.1344580957018
2;(3, 3, 3);SMAPE:0.168,MASE:0.96,MSE:1132862.0918200924,MAE:525.1844643613798
2;(2, 1, 4);SMAPE:0.168,MASE:0.985,MSE:1136249.120477024,MAE:538.538741160991
2;(3, 1, 4);SMAPE:0.168,MASE:0.982,MSE:1125766.7306809446,MAE:537.3885680408464
2;(5, 1, 4);SMAPE:0.168,MASE:0.985,MSE:1127870.8158330915,MAE:538.6186520169771
2;(6, 1, 4);SMAPE:0.168,MASE:0.984,MSE:1121591.6177872645,MAE:538.353735006384
2;(8, 1, 4);SMAPE:0.168,MASE:0.967,MSE:1091980.4883045831,MAE:528.6983767880819
2;(4, 3, 4);SMAPE:0.168,MASE:0.957,MSE:1127521.7913707779,MAE:523.2767539025015
2;(2, 1, 5);SMAPE:0.168,MASE:0.982,MSE:1130060.828877604,MAE:536.9938398930067
2;(5, 1, 5);SMAPE:0.168,MASE:0.984,MSE:1127378.3578182817,MAE:538.481767657285
2;(7, 3, 5);SMAPE:0.168,MASE:0.973,MSE:1166704.3774238722,MAE:531.9762471406495
2;(6, 3, 2);SMAPE:0.169,MASE:0.989,MSE:1197808.864215483,MAE:541.2359538759176
2;(4, 3, 3);SMAPE:0.169,MASE:0.974,MSE:1203448.572901508,MAE:532.5857959459374
2;(4, 1, 4);SMAPE:0.169,MASE:0.989,MSE:1128354.301436445,MAE:541.0264032302086
2;(3, 4, 4);SMAPE:0.169,MASE:0.966,MSE:1140836.884993243,MAE:528.4006466768711
2;(4, 1, 1);SMAPE:0.17,MASE:0.997,MSE:1158744.6021647607,MAE:545.1780339506897
2;(4, 2, 1);SMAPE:0.17,MASE:0.983,MSE:1182508.3193347775,MAE:537.904521393768
2;(4, 2, 2);SMAPE:0.17,MASE:0.996,MSE:1160077.8608737655,MAE:544.8691352610166
2;(7, 2, 2);SMAPE:0.17,MASE:0.994,MSE:1142482.8222865132,MAE:543.8308633062509
2;(4, 3, 2);SMAPE:0.17,MASE:0.982,MSE:1186882.2940603732,MAE:537.1906940856953
2;(8, 1, 3);SMAPE:0.17,MASE:0.992,MSE:1108128.6508377907,MAE:542.6291552441701
2;(5, 2, 3);SMAPE:0.17,MASE:0.996,MSE:1162284.8278271453,MAE:544.9276422209562
2;(6, 3, 4);SMAPE:0.17,MASE:0.982,MSE:1187687.627941195,MAE:537.2877393223824
2;(1, 2, 1);SMAPE:0.171,MASE:0.995,MSE:1189005.113298083,MAE:544.4222901853187
2;(2, 1, 2);SMAPE:0.171,MASE:0.998,MSE:1127897.2044700212,MAE:545.8876194499869
2;(3, 1, 2);SMAPE:0.171,MASE:1.001,MSE:1141995.445438573,MAE:547.7794504774727
2;(4, 1, 2);SMAPE:0.171,MASE:1.005,MSE:1161378.2292143768,MAE:549.9913312110798
2;(5, 1, 2);SMAPE:0.171,MASE:1.003,MSE:1163466.1023157008,MAE:548.4488971223305
2;(1, 3, 2);SMAPE:0.171,MASE:0.994,MSE:1192287.5968982528,MAE:543.6422897259732
2;(7, 3, 2);SMAPE:0.171,MASE:0.992,MSE:1215820.5594958179,MAE:542.6058288641442
2;(2, 1, 3);SMAPE:0.171,MASE:1.001,MSE:1138621.651776697,MAE:547.324467355414
2;(3, 1, 3);SMAPE:0.171,MASE:1.004,MSE:1155197.7465103625,MAE:549.0910641222323
2;(4, 1, 3);SMAPE:0.171,MASE:1.004,MSE:1163236.1612298614,MAE:549.4181479022199
2;(5, 1, 3);SMAPE:0.171,MASE:1.003,MSE:1163354.5115465922,MAE:548.5864302249398
2;(1, 2, 3);SMAPE:0.171,MASE:1.008,MSE:1159492.0599424588,MAE:551.2866241849497
2;(3, 2, 3);SMAPE:0.171,MASE:0.997,MSE:1132643.624215372,MAE:545.3495960605978
2;(2, 3, 3);SMAPE:0.171,MASE:0.994,MSE:1190305.644388761,MAE:543.9388836645363
2;(8, 3, 3);SMAPE:0.171,MASE:0.992,MSE:1174856.4633041876,MAE:542.8386528122588
2;(2, 2, 4);SMAPE:0.171,MASE:1.001,MSE:1134014.2206471765,MAE:547.5671474702766
2;(1, 3, 4);SMAPE:0.171,MASE:0.989,MSE:1160817.112506996,MAE:540.7729869683288
2;(2, 4, 4);SMAPE:0.171,MASE:0.995,MSE:1194487.8424299422,MAE:544.1991844072425
2;(1, 3, 5);SMAPE:0.171,MASE:0.996,MSE:1133834.4892247817,MAE:544.8119057479797
2;(2, 1, 1);SMAPE:0.172,MASE:1.012,MSE:1163815.3191936912,MAE:553.6804316108586
2;(3, 1, 1);SMAPE:0.172,MASE:1.008,MSE:1148387.9858925575,MAE:551.2544733061841
2;(5, 1, 1);SMAPE:0.172,MASE:0.997,MSE:1120589.2196848865,MAE:545.1864038198913
2;(1, 1, 2);SMAPE:0.172,MASE:1.009,MSE:1158301.0491287045,MAE:552.1449322036882
2;(2, 2, 2);SMAPE:0.172,MASE:1.012,MSE:1165164.9114910623,MAE:553.3911349770417
2;(1, 1, 3);SMAPE:0.172,MASE:1.005,MSE:1140758.3708111302,MAE:549.5198527319835
2;(2, 2, 3);SMAPE:0.172,MASE:1.001,MSE:1138991.8448447662,MAE:547.4256674845086
2;(6, 2, 3);SMAPE:0.172,MASE:1.005,MSE:1166611.3777333307,MAE:549.6770806547743
2;(5, 3, 3);SMAPE:0.172,MASE:0.991,MSE:1194926.1975782774,MAE:542.0645685498217
2;(1, 1, 4);SMAPE:0.172,MASE:1.005,MSE:1148225.1827312305,MAE:549.49130885097
2;(7, 4, 4);SMAPE:0.172,MASE:1.001,MSE:1216779.2475841977,MAE:547.8073997957573
2;(1, 1, 5);SMAPE:0.172,MASE:1.004,MSE:1146787.361113272,MAE:549.2827177767641
2;(1, 2, 5);SMAPE:0.172,MASE:1.004,MSE:1149393.7001345071,MAE:549.0157114300447
2;(4, 2, 5);SMAPE:0.172,MASE:0.989,MSE:1176544.9142260826,MAE:540.722620482583
2;(5, 2, 5);SMAPE:0.172,MASE:1.01,MSE:1165574.243186621,MAE:552.7085567370231
2;(8, 2, 5);SMAPE:0.172,MASE:0.999,MSE:1193777.875420704,MAE:546.4663178583681
2;(1, 2, 2);SMAPE:0.173,MASE:1.012,MSE:1113582.7138108972,MAE:553.6063247699151
2;(1, 3, 3);SMAPE:0.173,MASE:1.002,MSE:1234169.6887238245,MAE:548.0656860733213
2;(3, 3, 4);SMAPE:0.173,MASE:1.005,MSE:1199004.556453075,MAE:549.7001492854573
2;(1, 4, 4);SMAPE:0.173,MASE:1.006,MSE:1240933.676874145,MAE:550.0813711948413
2;(3, 1, 5);SMAPE:0.173,MASE:1.006,MSE:1145700.6614465616,MAE:550.181465716111
2;(4, 1, 5);SMAPE:0.173,MASE:1.006,MSE:1132993.9942796628,MAE:550.3565769065649
2;(6, 2, 5);SMAPE:0.173,MASE:1.006,MSE:1137117.6442106955,MAE:550.1296296224426
2;(2, 3, 5);SMAPE:0.173,MASE:0.985,MSE:1159124.8801108436,MAE:539.0139594968495
2;(8, 3, 5);SMAPE:0.173,MASE:1.006,MSE:1177360.1739246398,MAE:550.2712686192982
2;(1, 4, 5);SMAPE:0.173,MASE:1.002,MSE:1224784.4135622417,MAE:548.3050279276223
2;(1, 1, 1);SMAPE:0.174,MASE:1.013,MSE:1110369.2947440988,MAE:554.2948171168804
2;(6, 1, 3);SMAPE:0.174,MASE:1.017,MSE:1177007.1056859554,MAE:556.2024411056098
2;(1, 4, 3);SMAPE:0.174,MASE:1.007,MSE:1143797.1375794527,MAE:550.6025554843131
2;(6, 2, 4);SMAPE:0.174,MASE:1.014,MSE:1172661.4722497198,MAE:554.7921155755856
